collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:20:32,case_119,card_119,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:20:34,case_119,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:41:14,case_395,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:41:19,case_395,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:41:24,case_395,info_394,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:41:27,case_395,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:41:31,case_395,info_394,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:41:33,case_395,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:41:33,case_395,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:41:36,case_395,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:41:37,case_395,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:41:40,case_395,request_392,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:41:43,case_395,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:41:52,case_395,request_392,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:41:55,case_395,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:41:55,case_395,account_393,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:41:58,case_395,account_393,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:42:02,case_395,card_395,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:42:12,case_395,card_395,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:42:12,case_395,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:42:14,case_399,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 12:42:14,case_399,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:42:19,case_399,info_398,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:42:22,case_399,info_398,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:42:26,case_399,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:42:39,case_399,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:42:48,case_399,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:42:52,case_399,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:43:02,case_399,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:43:06,case_399,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:43:10,case_399,request_396,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:43:12,case_399,request_396,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:43:16,case_399,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:43:18,case_399,account_397,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:43:25,case_399,account_397,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:43:30,case_399,card_399,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:43:32,case_399,card_399,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:43:33,case_399,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:40:33,case_187,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:40:34,case_187,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:40:38,case_187,info_186,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:40:44,case_187,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:40:46,case_187,info_186,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:40:50,case_187,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:40:52,case_187,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:41:00,case_187,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:41:01,case_187,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:41:08,case_187,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:41:09,case_187,request_184,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:41:11,case_187,request_184,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:41:16,case_187,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:41:20,case_187,account_185,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:41:24,case_187,account_185,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:41:25,case_187,card_187,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:41:36,case_187,card_187,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:41:40,case_187,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:49:21,case_219,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 11:49:25,case_219,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:49:27,case_219,info_218,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:49:32,case_219,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:49:36,case_219,info_218,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:49:37,case_219,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:49:38,case_219,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:49:49,case_219,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:50:01,case_219,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:50:06,case_219,request_216,send,Bank,request,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:50:20,case_219,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:50:24,case_219,request_216,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:50:25,case_219,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:50:25,case_219,account_217,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:50:28,case_219,account_217,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:50:31,case_219,card_219,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:50:35,case_219,card_219,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:50:41,case_219,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:14:20,case_303,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:14:22,case_303,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:14:23,case_303,info_302,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:14:26,case_303,info_302,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:14:31,case_303,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:14:44,case_303,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:14:50,case_303,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:14:55,case_303,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:14:59,case_303,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:15:05,case_303,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:15:08,case_303,request_300,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:15:09,case_303,request_300,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:15:11,case_303,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:15:14,case_303,account_301,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:15:19,case_303,account_301,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:15:24,case_303,card_303,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:15:25,case_303,card_303,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:15:30,case_303,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:46:44,case_211,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:46:46,case_211,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:46:51,case_211,info_210,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:46:56,case_211,info_210,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 11:47:04,case_211,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:47:08,case_211,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:47:08,case_211,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:47:16,case_211,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:47:25,case_211,request_208,send,Bank,request,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:47:28,case_211,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:47:39,case_211,request_208,receive,,request,Zoo,start
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:47:44,case_211,,,,,,
task,Bank,Process payment information,Bank,2021-06-16 11:47:47,case_211,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:47:51,case_211,account_209,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:47:54,case_211,account_209,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:47:56,case_211,card_211,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:48:01,case_211,card_211,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:48:09,case_211,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:25:45,case_343,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:25:48,case_343,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:25:52,case_343,info_342,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:25:56,case_343,info_342,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:26:02,case_343,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:26:15,case_343,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:26:23,case_343,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:26:24,case_343,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:26:29,case_343,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:26:31,case_343,request_340,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:26:32,case_343,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:26:40,case_343,request_340,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:26:41,case_343,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:26:42,case_343,account_341,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:26:44,case_343,account_341,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:26:45,case_343,card_343,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:26:46,case_343,card_343,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:26:51,case_343,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:00:58,case_259,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:00:59,case_259,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:01:02,case_259,info_258,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:01:06,case_259,info_258,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:01:10,case_259,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:01:26,case_259,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:01:26,case_259,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:01:41,case_259,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:01:46,case_259,request_256,send,Bank,request,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:01:54,case_259,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:01:57,case_259,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:02:03,case_259,request_256,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:02:07,case_259,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:02:11,case_259,account_257,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:02:16,case_259,account_257,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:02:19,case_259,card_259,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:02:22,case_259,card_259,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:02:23,case_259,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:33:02,case_367,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 12:33:03,case_367,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:33:04,case_367,info_366,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:33:05,case_367,info_366,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 12:33:10,case_367,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:33:11,case_367,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:33:15,case_367,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:33:15,case_367,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:33:21,case_367,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:33:24,case_367,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:33:31,case_367,request_364,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:33:34,case_367,request_364,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:33:37,case_367,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:33:39,case_367,account_365,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:33:44,case_367,account_365,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:33:48,case_367,card_367,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:33:55,case_367,card_367,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:34:00,case_367,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:12:58,case_299,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 12:12:59,case_299,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:13:02,case_299,info_298,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:13:09,case_299,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:13:12,case_299,info_298,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:13:16,case_299,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:13:20,case_299,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:13:32,case_299,request_296,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:13:39,case_299,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:13:44,case_299,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:13:50,case_299,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:13:57,case_299,request_296,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:14:01,case_299,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:14:05,case_299,account_297,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:14:11,case_299,account_297,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:14:13,case_299,card_299,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:14:15,case_299,card_299,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:14:17,case_299,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:56:38,case_243,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:56:42,case_243,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:56:46,case_243,info_242,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:56:50,case_243,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:56:51,case_243,info_242,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:56:55,case_243,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:57:00,case_243,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:57:03,case_243,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:57:04,case_243,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:57:05,case_243,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:57:05,case_243,request_240,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:57:12,case_243,request_240,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:57:12,case_243,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:57:17,case_243,account_241,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:57:17,case_243,account_241,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:57:17,case_243,card_243,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:57:26,case_243,card_243,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:57:29,case_243,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:48:14,case_215,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:48:14,case_215,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:48:15,case_215,info_214,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:48:17,case_215,info_214,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:48:18,case_215,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:48:21,case_215,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:48:23,case_215,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:48:34,case_215,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:48:34,case_215,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:48:36,case_215,request_212,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:48:42,case_215,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:48:50,case_215,request_212,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:48:55,case_215,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:48:59,case_215,account_213,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:49:01,case_215,account_213,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:49:03,case_215,card_215,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:49:07,case_215,card_215,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:49:16,case_215,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:10:29,case_87,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 11:10:30,case_87,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:10:34,case_87,info_86,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:10:37,case_87,info_86,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 11:10:44,case_87,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:10:48,case_87,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:10:55,case_87,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:10:55,case_87,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:11:00,case_87,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:11:01,case_87,request_84,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:11:07,case_87,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:11:14,case_87,request_84,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:11:16,case_87,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:11:18,case_87,account_85,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:11:20,case_87,account_85,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:11:23,case_87,card_87,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:11:25,case_87,card_87,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:11:26,case_87,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 10:44:33,case_3,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 10:44:35,case_3,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 10:44:35,case_3,info_2,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 10:44:37,case_3,info_2,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 10:44:44,case_3,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 10:44:49,case_3,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 10:44:58,case_3,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 10:45:03,case_3,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 10:45:12,case_3,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 10:45:19,case_3,request_0,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 10:45:24,case_3,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 10:45:27,case_3,request_0,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 10:45:30,case_3,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 10:45:32,case_3,account_1,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 10:45:38,case_3,account_1,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 10:45:40,case_3,card_3,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 10:45:46,case_3,card_3,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 10:45:47,case_3,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:31:55,case_363,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:31:55,case_363,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:31:58,case_363,info_362,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:32:02,case_363,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:32:02,case_363,info_362,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:32:02,case_363,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:32:05,case_363,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:32:23,case_363,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:32:25,case_363,request_360,send,Bank,request,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:32:31,case_363,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:32:36,case_363,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:32:39,case_363,request_360,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:32:40,case_363,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:32:43,case_363,account_361,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:32:49,case_363,account_361,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:32:51,case_363,card_363,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:32:54,case_363,card_363,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:32:57,case_363,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:35:38,case_171,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:35:43,case_171,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:35:45,case_171,info_170,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:35:49,case_171,info_170,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 11:35:59,case_171,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:36:02,case_171,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:36:02,case_171,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:36:08,case_171,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:36:16,case_171,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:36:19,case_171,request_168,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:36:21,case_171,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:36:27,case_171,request_168,receive,,request,Zoo,start
