msgInstanceId,msgProtocol,msgType,org:group,concept:name,collab:toParticipant,msgName,collab:elemType,collab:participant,time:timestamp,case:concept:name,collab:fromParticipant,eventType
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:02:35,case_24,,
blood sample_23,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:02:43,case_24,,
blood sample_23,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:02:44,case_24,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:02:49,case_24,,
results_24,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:02:54,case_24,,
results_24,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:02:56,case_24,Laboratory,
hospitalisation_25,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:02:58,case_24,,
admission request_26,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:02:59,case_24,,
admission request_26,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:03:03,case_24,Gynecologist,start
hospitalisation_25,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:03:10,case_24,Gynecologist,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:03:17,case_24,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:03:22,case_24,,
patient analysis_27,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:03:28,case_24,,
admission_28,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:03:31,case_24,,
admission_28,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:03:42,case_24,Hospital,
disease_458,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:10:09,case_419,,
disease_458,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:10:10,case_419,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:10:14,case_419,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:10:21,case_419,,
blood sample_459,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:10:25,case_419,,
blood sample_459,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:10:27,case_419,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:10:31,case_419,,
results_460,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:10:33,case_419,,
results_460,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:10:39,case_419,Laboratory,
hospitalisation_461,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:10:41,case_419,,
admission request_462,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:10:43,case_419,,
admission request_462,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:10:51,case_419,Gynecologist,start
patient analysis_463,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 07:10:58,case_419,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:11:04,case_419,,
hospitalisation_461,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:11:11,case_419,Gynecologist,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 07:11:20,case_419,,
admission_464,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:11:25,case_419,,
admission_464,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:11:30,case_419,Hospital,
disease_254,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:38:34,case_239,,
disease_254,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:38:37,case_239,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:38:41,case_239,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:38:45,case_239,,
blood sample_255,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:38:45,case_239,,
blood sample_255,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:38:47,case_239,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:38:47,case_239,,
results_256,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:38:49,case_239,,
results_256,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:38:52,case_239,Laboratory,
hospitalisation_257,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:38:54,case_239,,
hospitalisation_257,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:38:59,case_239,Gynecologist,
admission request_258,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:39:03,case_239,,
admission request_258,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:39:04,case_239,Gynecologist,start
patient analysis_259,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:39:10,case_239,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:39:14,case_239,,
patient analysis_259,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:39:18,case_239,Gynecologist,
admission_260,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:39:20,case_239,,
admission_260,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:39:24,case_239,Hospital,
disease_349,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:53:06,case_324,,
disease_349,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:53:07,case_324,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:53:14,case_324,,
blood sample_350,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:53:20,case_324,,
blood sample_350,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:53:27,case_324,Gynecologist,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:53:30,case_324,,
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:53:33,case_324,,
results_351,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:53:36,case_324,,
results_351,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:53:42,case_324,Laboratory,
hospitalisation_352,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:53:47,case_324,,
hospitalisation_352,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:53:51,case_324,Gynecologist,
admission request_353,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:53:55,case_324,,
admission request_353,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:53:59,case_324,Gynecologist,start
patient analysis_354,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:54:06,case_324,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:54:11,case_324,,
patient analysis_354,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:54:12,case_324,Gynecologist,
admission_355,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:54:12,case_324,,
admission_355,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:54:17,case_324,Hospital,
disease_119,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:16:31,case_119,,
disease_119,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:16:33,case_119,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:16:38,case_119,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:16:39,case_119,,
blood sample_120,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:16:43,case_119,,
blood sample_120,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:16:44,case_119,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:16:49,case_119,,
results_121,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:16:49,case_119,,
results_121,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:16:58,case_119,Laboratory,
prescription_122,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:16:58,case_119,,
prescription_122,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:16:59,case_119,Gynecologist,
disease_211,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:31:25,case_204,,
disease_211,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:31:27,case_204,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:31:32,case_204,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:31:37,case_204,,
blood sample_212,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:31:39,case_204,,
blood sample_212,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:31:40,case_204,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:31:44,case_204,,
results_213,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:31:46,case_204,,
results_213,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:31:51,case_204,Laboratory,
prescription_214,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:31:54,case_204,,
prescription_214,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:31:57,case_204,Gynecologist,
disease_164,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:23:29,case_164,,
disease_164,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:23:31,case_164,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:23:34,case_164,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:23:37,case_164,,
blood sample_165,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:23:39,case_164,,
blood sample_165,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:23:42,case_164,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:23:44,case_164,,
results_166,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:23:47,case_164,,
results_166,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:23:50,case_164,Laboratory,
hospitalisation_167,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:23:51,case_164,,
hospitalisation_167,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:23:59,case_164,Gynecologist,
admission request_168,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:24:08,case_164,,
patient analysis_169,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:24:13,case_164,,
admission request_168,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:24:15,case_164,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:24:20,case_164,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:24:24,case_164,,
admission_170,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:24:27,case_164,,
admission_170,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:24:35,case_164,Hospital,
disease_295,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:44:57,case_279,,
disease_295,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:44:57,case_279,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:45:02,case_279,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:45:04,case_279,,
blood sample_296,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:45:12,case_279,,
blood sample_296,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:45:13,case_279,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:45:14,case_279,,
results_297,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:45:14,case_279,,
results_297,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:45:15,case_279,Laboratory,
hospitalisation_298,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:45:19,case_279,,
admission request_299,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:45:21,case_279,,
patient analysis_300,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:45:26,case_279,,
hospitalisation_298,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:45:35,case_279,Gynecologist,
admission request_299,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:45:41,case_279,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:45:46,case_279,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:45:46,case_279,,
admission_301,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:45:48,case_279,,
admission_301,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:45:53,case_279,Hospital,
disease_287,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:43:32,case_269,,
disease_287,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:43:37,case_269,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:43:42,case_269,,
blood sample_288,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:43:45,case_269,,
blood sample_288,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:43:54,case_269,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:44:00,case_269,,
results_289,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:44:03,case_269,,
results_289,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:44:14,case_269,Laboratory,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:44:17,case_269,,
prescription_290,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:44:21,case_269,,
prescription_290,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:44:26,case_269,Gynecologist,
disease_175,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:25:06,case_174,,
disease_175,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:25:09,case_174,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:25:14,case_174,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:25:17,case_174,,
blood sample_176,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:25:18,case_174,,
blood sample_176,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:25:19,case_174,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:25:24,case_174,,
results_177,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:25:25,case_174,,
results_177,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:25:30,case_174,Laboratory,
prescription_178,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:25:31,case_174,,
prescription_178,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:25:31,case_174,Gynecologist,
disease_179,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:25:34,case_179,,
disease_179,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:25:38,case_179,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:25:43,case_179,,
blood sample_180,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:25:46,case_179,,
blood sample_180,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:25:54,case_179,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:25:59,case_179,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:26:02,case_179,,
results_181,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:26:04,case_179,,
results_181,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:26:09,case_179,Laboratory,
prescription_182,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:26:11,case_179,,
prescription_182,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:26:12,case_179,Gynecologist,
disease_226,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:33:37,case_219,,
disease_226,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:33:39,case_219,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:33:39,case_219,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:33:43,case_219,,
blood sample_227,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:33:46,case_219,,
blood sample_227,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:33:47,case_219,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:33:48,case_219,,
results_228,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:33:52,case_219,,
results_228,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:33:59,case_219,Laboratory,
hospitalisation_229,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:34:00,case_219,,
hospitalisation_229,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:34:03,case_219,Gynecologist,
admission request_230,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:34:05,case_219,,
admission request_230,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:34:08,case_219,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:34:11,case_219,,
patient analysis_231,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:34:19,case_219,,
patient analysis_231,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:34:20,case_219,Gynecologist,
admission_232,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:34:21,case_219,,
admission_232,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:34:28,case_219,Hospital,
disease_331,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:50:25,case_309,,
disease_331,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:50:27,case_309,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:50:28,case_309,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:50:39,case_309,,
blood sample_332,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:50:43,case_309,,
blood sample_332,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:50:45,case_309,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:50:46,case_309,,
results_333,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:50:47,case_309,,
results_333,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:50:47,case_309,Laboratory,
prescription_334,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:50:50,case_309,,
prescription_334,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:50:55,case_309,Gynecologist,
disease_532,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:22:24,case_489,,
disease_532,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:22:27,case_489,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:22:33,case_489,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:22:36,case_489,,
blood sample_533,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:22:41,case_489,,
blood sample_533,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:22:41,case_489,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:22:44,case_489,,
results_534,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:22:47,case_489,,
results_534,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:22:53,case_489,Laboratory,
hospitalisation_535,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:22:54,case_489,,
admission request_536,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:22:57,case_489,,
admission request_536,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:23:01,case_489,Gynecologist,start
patient analysis_537,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 07:23:04,case_489,,
hospitalisation_535,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:23:10,case_489,Gynecologist,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:23:17,case_489,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 07:23:20,case_489,,
admission_538,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:23:20,case_489,,
admission_538,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:23:22,case_489,Hospital,
disease_324,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:49:23,case_304,,
disease_324,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:49:23,case_304,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:49:28,case_304,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:49:33,case_304,,
blood sample_325,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:49:33,case_304,,
blood sample_325,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:49:35,case_304,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:49:37,case_304,,
results_326,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:49:39,case_304,,
results_326,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:49:43,case_304,Laboratory,
hospitalisation_327,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:49:52,case_304,,
hospitalisation_327,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:50:01,case_304,Gynecologist,
admission request_328,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:50:04,case_304,,
patient analysis_329,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:50:06,case_304,,
admission request_328,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:50:13,case_304,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:50:15,case_304,,
patient analysis_329,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:50:18,case_304,Gynecologist,
admission_330,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:50:22,case_304,,
admission_330,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:50:24,case_304,Hospital,
