msgInstanceId,msgProtocol,msgType,org:group,concept:name,collab:toParticipant,msgName,collab:elemType,collab:participant,time:timestamp,case:concept:name,collab:fromParticipant,eventType
disease_153,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:21:34,case_154,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:21:39,case_154,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:21:42,case_154,,
blood sample_154,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:21:46,case_154,,
blood sample_154,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:21:49,case_154,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:21:52,case_154,,
results_155,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:21:56,case_154,,
results_155,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:21:56,case_154,Laboratory,
prescription_156,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:22:02,case_154,,
prescription_156,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:22:04,case_154,Gynecologist,
disease_222,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:33:11,case_214,,
disease_222,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:33:13,case_214,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:33:13,case_214,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:33:18,case_214,,
blood sample_223,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:33:22,case_214,,
blood sample_223,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:33:23,case_214,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:33:24,case_214,,
results_224,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:33:25,case_214,,
results_224,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:33:32,case_214,Laboratory,
prescription_225,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:33:36,case_214,,
prescription_225,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:33:37,case_214,Gynecologist,
disease_8,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 05:59:51,case_14,,
disease_8,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 05:59:51,case_14,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 05:59:58,case_14,,
blood sample_9,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:00:00,case_14,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:00:06,case_14,,
blood sample_9,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:00:15,case_14,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:00:20,case_14,,
results_10,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:00:23,case_14,,
results_10,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:00:28,case_14,Laboratory,
hospitalisation_11,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:00:31,case_14,,
admission request_12,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:00:35,case_14,,
admission request_12,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:00:39,case_14,Gynecologist,start
patient analysis_13,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:00:51,case_14,,
hospitalisation_11,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:00:54,case_14,Gynecologist,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:01:02,case_14,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:01:04,case_14,,
admission_14,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:01:07,case_14,,
admission_14,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:01:09,case_14,Hospital,
disease_22,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:02:23,case_24,,
disease_22,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:02:26,case_24,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:02:31,case_24,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:02:35,case_24,,
blood sample_23,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:02:43,case_24,,
blood sample_23,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:02:44,case_24,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:02:49,case_24,,
results_24,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:02:54,case_24,,
results_24,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:02:56,case_24,Laboratory,
hospitalisation_25,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:02:58,case_24,,
admission request_26,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:02:59,case_24,,
admission request_26,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:03:03,case_24,Gynecologist,start
hospitalisation_25,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:03:10,case_24,Gynecologist,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:03:17,case_24,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:03:22,case_24,,
patient analysis_27,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:03:28,case_24,,
admission_28,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:03:31,case_24,,
admission_28,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:03:42,case_24,Hospital,
disease_458,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:10:09,case_419,,
disease_458,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:10:10,case_419,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:10:14,case_419,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:10:21,case_419,,
blood sample_459,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:10:25,case_419,,
blood sample_459,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:10:27,case_419,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:10:31,case_419,,
results_460,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:10:33,case_419,,
results_460,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:10:39,case_419,Laboratory,
hospitalisation_461,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:10:41,case_419,,
admission request_462,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:10:43,case_419,,
admission request_462,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:10:51,case_419,Gynecologist,start
patient analysis_463,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 07:10:58,case_419,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:11:04,case_419,,
hospitalisation_461,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:11:11,case_419,Gynecologist,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 07:11:20,case_419,,
admission_464,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:11:25,case_419,,
admission_464,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:11:30,case_419,Hospital,
disease_127,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:17:44,case_129,,
disease_127,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:17:45,case_129,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:17:54,case_129,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:17:57,case_129,,
blood sample_128,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:17:57,case_129,,
blood sample_128,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:17:57,case_129,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:18:00,case_129,,
results_129,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:18:01,case_129,,
results_129,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:18:02,case_129,Laboratory,
hospitalisation_130,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:18:03,case_129,,
hospitalisation_130,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:18:06,case_129,Gynecologist,
admission request_131,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:18:11,case_129,,
patient analysis_132,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:18:14,case_129,,
admission request_131,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:18:17,case_129,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:18:20,case_129,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:18:20,case_129,,
admission_133,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:18:26,case_129,,
admission_133,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:18:31,case_129,Hospital,
disease_349,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:53:06,case_324,,
disease_349,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:53:07,case_324,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:53:14,case_324,,
blood sample_350,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:53:20,case_324,,
blood sample_350,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:53:27,case_324,Gynecologist,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:53:30,case_324,,
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:53:33,case_324,,
results_351,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:53:36,case_324,,
results_351,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:53:42,case_324,Laboratory,
hospitalisation_352,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:53:47,case_324,,
hospitalisation_352,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:53:51,case_324,Gynecologist,
admission request_353,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:53:55,case_324,,
admission request_353,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:53:59,case_324,Gynecologist,start
patient analysis_354,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:54:06,case_324,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:54:11,case_324,,
patient analysis_354,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:54:12,case_324,Gynecologist,
admission_355,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:54:12,case_324,,
admission_355,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:54:17,case_324,Hospital,
disease_211,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:31:25,case_204,,
disease_211,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:31:27,case_204,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:31:32,case_204,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:31:37,case_204,,
blood sample_212,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:31:39,case_204,,
blood sample_212,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:31:40,case_204,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:31:44,case_204,,
results_213,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:31:46,case_204,,
results_213,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:31:51,case_204,Laboratory,
prescription_214,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:31:54,case_204,,
prescription_214,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:31:57,case_204,Gynecologist,
disease_287,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:43:32,case_269,,
disease_287,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:43:37,case_269,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:43:42,case_269,,
blood sample_288,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:43:45,case_269,,
blood sample_288,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:43:54,case_269,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:44:00,case_269,,
results_289,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:44:03,case_269,,
results_289,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:44:14,case_269,Laboratory,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:44:17,case_269,,
prescription_290,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:44:21,case_269,,
prescription_290,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:44:26,case_269,Gynecologist,
disease_247,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:37:18,case_234,,
disease_247,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:37:19,case_234,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:37:25,case_234,,
blood sample_248,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:37:30,case_234,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:37:32,case_234,,
blood sample_248,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:37:39,case_234,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:37:44,case_234,,
results_249,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:37:45,case_234,,
results_249,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:37:49,case_234,Laboratory,
hospitalisation_250,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:37:53,case_234,,
admission request_251,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:37:56,case_234,,
patient analysis_252,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:38:07,case_234,,
hospitalisation_250,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:38:10,case_234,Gynecologist,
admission request_251,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:38:15,case_234,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:38:20,case_234,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:38:22,case_234,,
admission_253,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:38:23,case_234,,
admission_253,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:38:30,case_234,Hospital,
disease_175,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:25:06,case_174,,
disease_175,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:25:09,case_174,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:25:14,case_174,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:25:17,case_174,,
blood sample_176,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:25:18,case_174,,
blood sample_176,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:25:19,case_174,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:25:24,case_174,,
results_177,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:25:25,case_174,,
results_177,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:25:30,case_174,Laboratory,
prescription_178,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:25:31,case_174,,
prescription_178,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:25:31,case_174,Gynecologist,
disease_331,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:50:25,case_309,,
disease_331,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:50:27,case_309,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:50:28,case_309,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:50:39,case_309,,
blood sample_332,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:50:43,case_309,,
blood sample_332,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:50:45,case_309,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:50:46,case_309,,
results_333,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:50:47,case_309,,
results_333,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:50:47,case_309,Laboratory,
prescription_334,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:50:50,case_309,,
prescription_334,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:50:55,case_309,Gynecologist,
disease_532,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:22:24,case_489,,
disease_532,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:22:27,case_489,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:22:33,case_489,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:22:36,case_489,,
blood sample_533,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:22:41,case_489,,
blood sample_533,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:22:41,case_489,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:22:44,case_489,,
results_534,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:22:47,case_489,,
results_534,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:22:53,case_489,Laboratory,
hospitalisation_535,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:22:54,case_489,,
admission request_536,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:22:57,case_489,,
admission request_536,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:23:01,case_489,Gynecologist,start
patient analysis_537,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 07:23:04,case_489,,
hospitalisation_535,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:23:10,case_489,Gynecologist,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:23:17,case_489,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 07:23:20,case_489,,
admission_538,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:23:20,case_489,,
admission_538,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:23:22,case_489,Hospital,
disease_465,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:11:31,case_424,,
disease_465,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:11:35,case_424,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:11:36,case_424,,
blood sample_466,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:11:41,case_424,,
blood sample_466,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:11:47,case_424,Gynecologist,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:11:51,case_424,,
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:11:55,case_424,,
results_467,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:11:56,case_424,,
results_467,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:12:01,case_424,Laboratory,
hospitalisation_468,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:12:02,case_424,,
admission request_469,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:12:05,case_424,,
hospitalisation_468,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:12:08,case_424,Gynecologist,
patient analysis_470,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 07:12:18,case_424,,
admission request_469,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:12:19,case_424,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:12:23,case_424,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 07:12:29,case_424,,
admission_471,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:12:31,case_424,,
admission_471,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:12:36,case_424,Hospital,
disease_324,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:49:23,case_304,,
disease_324,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:49:23,case_304,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:49:28,case_304,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:49:33,case_304,,
blood sample_325,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:49:33,case_304,,
blood sample_325,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:49:35,case_304,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:49:37,case_304,,
results_326,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:49:39,case_304,,
results_326,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:49:43,case_304,Laboratory,
hospitalisation_327,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:49:52,case_304,,
hospitalisation_327,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:50:01,case_304,Gynecologist,
admission request_328,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:50:04,case_304,,
patient analysis_329,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:50:06,case_304,,
admission request_328,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:50:13,case_304,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:50:15,case_304,,
patient analysis_329,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:50:18,case_304,Gynecologist,
admission_330,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:50:22,case_304,,
admission_330,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:50:24,case_304,Hospital,
