collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:22:03,case_14,m4_13,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 6:22:10,case_14,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:22:26,case_14,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:22:28,case_14,m1_12,send,PartyA,m1,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:22:35,case_14,m5_14,send,PartyB,m5,,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:22:47,case_14,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:22:50,case_14,m5_14,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 6:22:53,case_14,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 6:22:56,case_14,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:22:57,case_14,m2_10,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 6:22:57,case_14,m2_10,receive,,m2,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 6:23:00,case_14,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 6:23:20,case_14,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 6:23:21,case_14,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:23:31,case_14,m3_11,send,PartyB,m3,,
task,PartyB,Activity J,PartyB,2021-06-23 6:23:36,case_14,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:23:39,case_14,m1_12,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:23:43,case_14,m3_11,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 6:23:48,case_14,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 6:23:50,case_14,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:07:10,case_404,m4_427,send,PartyC,m4,,
task,PartyA,Activity A,PartyA,2021-06-23 9:07:21,case_404,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:07:33,case_404,m4_427,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 9:07:36,case_404,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:07:38,case_404,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 9:07:46,case_404,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:07:56,case_404,m5_428,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:08:04,case_404,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:08:13,case_404,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:08:17,case_404,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:08:19,case_404,m1_426,send,PartyA,m1,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:08:29,case_404,m3_425,send,PartyB,m3,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:08:32,case_404,m5_428,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 9:08:39,case_404,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:08:52,case_404,m1_426,receive,,m1,PartyB,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:08:55,case_404,m2_429,send,,m2,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:08:55,case_404,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:08:57,case_404,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:09:01,case_404,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:09:01,case_404,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:09:05,case_404,m3_425,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 9:09:10,case_404,M7_430,send,PartyD,M7,,
task,PartyB,Activity L,PartyB,2021-06-23 9:09:15,case_404,,,,,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 9:09:20,case_404,M7_430,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 9:09:25,case_404,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:25:49,case_164,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:25:52,case_164,m4_172,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:25:55,case_164,m4_172,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 7:25:57,case_164,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:25:58,case_164,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:26:02,case_164,m1_171,send,PartyA,m1,,
task,PartyB,Activity G,PartyB,2021-06-23 7:26:06,case_164,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:26:16,case_164,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:26:20,case_164,m5_173,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:26:24,case_164,m5_173,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:26:31,case_164,m2_169,send,PartyA,m2,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:26:41,case_164,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:26:44,case_164,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:27:01,case_164,m2_169,receive,,m2,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 7:27:08,case_164,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:27:12,case_164,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:27:17,case_164,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:27:27,case_164,m3_170,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:27:33,case_164,m1_171,receive,,m1,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 7:27:37,case_164,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:27:39,case_164,m3_170,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 7:27:39,case_164,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:27:39,case_164,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:57:19,case_234,m4_247,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:57:21,case_234,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:57:25,case_234,m4_247,receive,,m4,PartyB,start
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:57:39,case_234,m1_246,send,PartyA,m1,,
task,PartyA,Activity A,PartyA,2021-06-23 7:57:46,case_234,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 7:57:53,case_234,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:57:59,case_234,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:58:05,case_234,m5_248,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:58:06,case_234,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:58:14,case_234,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:58:21,case_234,m3_245,send,PartyB,m3,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:58:31,case_234,m5_248,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 7:58:36,case_234,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:58:44,case_234,m1_246,receive,,m1,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:58:51,case_234,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 7:58:56,case_234,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:59:02,case_234,m2_249,send,,m2,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:59:03,case_234,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:59:07,case_234,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:59:10,case_234,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:59:13,case_234,m3_245,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 7:59:15,case_234,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:59:17,case_234,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:18:40,case_289,m4_303,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:18:52,case_289,m4_303,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 8:18:55,case_289,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:19:09,case_289,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:19:14,case_289,m1_302,send,PartyA,m1,,
task,PartyA,Activity A,PartyA,2021-06-23 8:19:17,case_289,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 8:19:19,case_289,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:19:22,case_289,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 8:19:25,case_289,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:19:32,case_289,m2_304,send,,m2,,
task,PartyA,Activity B,PartyA,2021-06-23 8:19:40,case_289,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:19:41,case_289,m3_301,send,PartyB,m3,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:19:47,case_289,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:19:55,case_289,m5_305,send,PartyB,m5,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:20:08,case_289,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:20:20,case_289,m5_305,receive,,m5,PartyC,
task,PartyB,Activity DD,PartyB,2021-06-23 8:20:23,case_289,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:20:30,case_289,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:20:32,case_289,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:20:39,case_289,m1_302,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:20:43,case_289,m3_301,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 8:20:46,case_289,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:20:50,case_289,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:01:29,case_109,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:01:36,case_109,m4_115,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:01:40,case_109,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:01:43,case_109,m1_114,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:01:48,case_109,m4_115,receive,,m4,PartyB,start
task,PartyB,Activity FF,PartyB,2021-06-23 7:01:53,case_109,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:02:00,case_109,m2_112,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:02:09,case_109,m2_112,receive,,m2,PartyB,
task,PartyB,Activity G,PartyB,2021-06-23 7:02:20,case_109,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:02:24,case_109,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:02:37,case_109,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:02:39,case_109,m3_113,send,PartyB,m3,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:02:44,case_109,m5_116,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:02:49,case_109,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:02:49,case_109,m5_116,receive,,m5,PartyC,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:03:10,case_109,m1_114,receive,,m1,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:03:26,case_109,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:03:30,case_109,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:03:35,case_109,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:03:36,case_109,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:03:39,case_109,m3_113,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 7:03:44,case_109,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:03:45,case_109,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:54:51,case_229,m4_243,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:54:55,case_229,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:55:06,case_229,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:55:17,case_229,m4_243,receive,,m4,PartyB,start
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:55:22,case_229,m1_242,send,PartyA,m1,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:55:31,case_229,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:55:36,case_229,m5_244,send,PartyB,m5,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:55:37,case_229,m2_240,send,PartyA,m2,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:55:47,case_229,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:55:56,case_229,m2_240,receive,,m2,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:56:11,case_229,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:56:17,case_229,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:56:26,case_229,m3_241,send,PartyB,m3,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:56:30,case_229,m5_244,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 7:56:35,case_229,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:56:38,case_229,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:56:45,case_229,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:56:56,case_229,m1_242,receive,,m1,PartyB,
task,PartyB,Activity I,PartyB,2021-06-23 7:57:02,case_229,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:57:04,case_229,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:57:07,case_229,m3_241,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 7:57:10,case_229,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:57:14,case_229,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:40:33,case_484,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:40:40,case_484,m4_511,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:40:45,case_484,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:40:53,case_484,m1_510,send,PartyA,m1,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:40:58,case_484,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:41:09,case_484,m4_511,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 9:41:13,case_484,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 9:41:17,case_484,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:41:18,case_484,m2_508,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:41:19,case_484,m2_508,receive,,m2,PartyB,
task,PartyA,Activity B,PartyA,2021-06-23 9:41:24,case_484,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:41:33,case_484,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:41:37,case_484,m3_509,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:41:43,case_484,m1_510,receive,,m1,PartyB,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:41:49,case_484,m5_512,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:41:54,case_484,m5_512,receive,,m5,PartyC,
task,PartyB,Activity DD,PartyB,2021-06-23 9:42:00,case_484,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:42:06,case_484,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:42:10,case_484,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:42:14,case_484,m3_509,receive,,m3,PartyA,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:42:20,case_484,,,,,,
SendTask,PartyB,Activity M,PartyB,2021-06-23 9:42:24,case_484,M7_513,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 9:42:25,case_484,M7_513,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 9:42:30,case_484,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:42:35,case_484,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:52:50,case_224,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:52:54,case_224,m4_237,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:53:02,case_224,m4_237,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 7:53:07,case_224,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:53:09,case_224,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:53:20,case_224,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:53:26,case_224,m5_238,send,PartyB,m5,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:53:27,case_224,m1_236,send,PartyA,m1,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:53:28,case_224,m2_234,send,PartyA,m2,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:53:31,case_224,m5_238,receive,,m5,PartyC,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:53:37,case_224,m2_234,receive,,m2,PartyB,
task,PartyB,Activity FF,PartyB,2021-06-23 7:53:37,case_224,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 7:53:38,case_224,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:53:42,case_224,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:53:45,case_224,m3_235,send,PartyB,m3,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:53:57,case_224,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:54:08,case_224,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:54:20,case_224,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:54:24,case_224,m1_236,receive,,m1,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 7:54:33,case_224,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:54:33,case_224,m3_235,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 7:54:35,case_224,M7_239,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 7:54:38,case_224,M7_239,receive,,M7,PartyB,start
task,PartyB,Activity L,PartyB,2021-06-23 7:54:43,case_224,,,,,,
task,PartyD,Activity ZAZ,PartyD,2021-06-23 7:54:44,case_224,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:34:45,case_324,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:34:51,case_324,m4_342,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:34:53,case_324,m4_342,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 8:34:56,case_324,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:35:03,case_324,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:35:13,case_324,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:35:21,case_324,m5_343,send,PartyB,m5,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:35:24,case_324,m1_341,send,PartyA,m1,,
task,PartyB,Activity G,PartyB,2021-06-23 8:35:26,case_324,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:35:31,case_324,m2_339,send,PartyA,m2,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:35:42,case_324,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:35:45,case_324,m5_343,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 8:35:46,case_324,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 8:35:52,case_324,m2_339,receive,,m2,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 8:35:53,case_324,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 8:36:05,case_324,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:36:08,case_324,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:36:17,case_324,m3_340,send,PartyB,m3,,
task,PartyB,Activity J,PartyB,2021-06-23 8:36:21,case_324,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:36:23,case_324,m3_340,receive,,m3,PartyA,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:36:28,case_324,m1_341,receive,,m1,PartyB,
SendTask,PartyB,Activity M,PartyB,2021-06-23 8:36:32,case_324,M7_344,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 8:36:33,case_324,M7_344,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 8:36:37,case_324,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:36:40,case_324,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 6:46:49,case_74,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:46:55,case_74,m4_77,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 6:46:56,case_74,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:47:05,case_74,m1_76,send,PartyA,m1,,
task,PartyA,Activity C,PartyA,2021-06-23 6:47:23,case_74,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 6:47:33,case_74,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:47:40,case_74,m4_77,receive,,m4,PartyB,start
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:47:41,case_74,m2_78,send,,m2,,
task,PartyB,Activity G,PartyB,2021-06-23 6:47:49,case_74,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:47:56,case_74,m3_75,send,PartyB,m3,,
task,PartyB,Activity FF,PartyB,2021-06-23 6:47:59,case_74,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 6:48:07,case_74,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:48:08,case_74,m1_76,receive,,m1,PartyB,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:48:10,case_74,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:48:11,case_74,m5_79,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:48:15,case_74,m5_79,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:48:16,case_74,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 6:48:18,case_74,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 6:48:19,case_74,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 6:48:23,case_74,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:48:23,case_74,m3_75,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 6:48:24,case_74,M7_80,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 6:48:27,case_74,M7_80,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 6:48:28,case_74,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 6:48:30,case_74,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:50:25,case_84,m4_88,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:50:31,case_84,m4_88,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 6:50:33,case_84,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 6:50:54,case_84,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:50:55,case_84,m1_87,send,PartyA,m1,,
task,PartyA,Activity A,PartyA,2021-06-23 6:51:07,case_84,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:51:11,case_84,m5_89,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:51:21,case_84,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 6:51:25,case_84,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 6:51:28,case_84,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:51:34,case_84,m3_86,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:51:48,case_84,m1_87,receive,,m1,PartyB,
task,PartyB,Activity G,PartyB,2021-06-23 6:51:52,case_84,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:52:01,case_84,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:52:07,case_84,m5_89,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 6:52:12,case_84,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:52:16,case_84,m2_90,send,,m2,,
task,PartyB,Activity DD,PartyB,2021-06-23 6:52:17,case_84,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 6:52:19,case_84,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 6:52:23,case_84,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:52:28,case_84,m3_86,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 6:52:32,case_84,M7_91,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 6:52:35,case_84,M7_91,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 6:52:40,case_84,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 6:52:41,case_84,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:06:38,case_119,m4_124,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:06:40,case_119,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:06:51,case_119,m4_124,receive,,m4,PartyB,start
task,PartyA,Activity A,PartyA,2021-06-23 7:07:06,case_119,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:07:13,case_119,m1_123,send,PartyA,m1,,
task,PartyA,Activity C,PartyA,2021-06-23 7:07:21,case_119,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:07:35,case_119,,,,,,
